note_id,x,y,cluster
38872,-0.5839684,11.330182,-1
175371,4.158784,14.485925,-1
155818,3.0284479,22.338531,50
203575,0.31649235,0.39178002,-1
56188,3.482661,8.021168,-1
77951,7.6310844,-2.2819278,-1
26063,2.9532962,13.949465,-1
164781,3.2074525,13.707605,-1
138734,13.434048,16.72565,65
178286,13.653151,3.0927036,112
25927,0.14158402,11.924167,-1
77936,8.018088,-3.2884495,84
159193,19.601727,1.3546369,92
1394,0.8711517,3.8570642,-1
101361,1.1893996,-5.7739983,-1
95278,-1.101579,18.97997,83
39889,-15.953143,2.541601,87
155945,6.0815344,6.747014,-1
158838,-1.8943644,5.334384,-1
24444,-4.0083075,5.0677443,-1
155999,7.7230716,24.305931,102
155530,1.1894763,11.925593,-1
97696,-16.734837,7.1804442,89
198395,0.8487136,3.7622294,-1
176181,-6.8609056,10.447624,95
98654,14.001338,9.442828,-1
35709,5.221762,2.1992733,-1
155535,3.7025225,-0.56420016,-1
95258,0.06970834,4.8237314,-1
198411,2.3428156,2.714343,-1
78740,-2.2676065,3.6449022,87
39812,1.0080452,14.436856,64
178202,-1.4182277,14.82452,-1
78784,1.1742413,6.62625,-1
99305,3.5312781,4.8741283,23
150374,6.3094034,11.087429,1
206212,2.201885,9.505053,-1
94285,0.27814925,10.296816,-1
70708,7.017684,6.4966097,-1
50087,12.356859,-11.2619915,88
146587,11.096184,14.032871,-1
181080,-0.9201148,5.9418817,-1
128852,-1.8521742,6.656806,-1
180913,8.067266,10.98376,-1
162279,-2.5506525,18.041061,101
5991,1.7950475,2.5505364,-1
63631,9.723314,10.67094,17
29594,2.3680835,2.9008887,-1
174336,2.8564966,0.9379647,-1
82853,-0.3219618,9.20353,-1
89629,2.6891108,3.7598329,-1
159149,-0.3883036,11.370433,-1
111234,0.0633079,7.2994733,-1
130874,20.037457,1.4205066,92
199808,10.325104,10.706135,17
106772,15.52837,24.691582,88
174358,8.438561,3.3813012,-1
39978,8.170157,10.873918,-1
174317,15.200961,13.782805,96
170000,-2.5351195,-1.4568244,62
167468,-2.6191757,4.162179,-1
47620,-8.712374,-1.057919,97
73996,-0.975979,6.0201745,-1
106748,-11.735153,-4.7814684,91
120905,3.4358852,7.186661,-1
26189,4.5096107,10.118194,-1
82682,0.41887122,12.946068,-1
81466,5.314747,0.038621277,-1
99194,2.0157049,7.162723,-1
189547,3.9041893,1.7718382,-1
149855,-11.979761,4.111152,94
121968,-16.73483,7.180408,89
159576,12.551002,18.332756,105
98453,9.8806,4.053413,57
74940,2.150172,9.445558,-1
159070,6.241853,16.063065,-1
120026,7.900637,8.422999,-1
105192,-3.1796567,1.7571162,-1
176073,-16.79981,17.565094,89
62044,-5.7807045,-5.792698,81
82794,4.1032734,9.295485,-1
12030,4.683235,6.4943366,-1
105093,23.593363,1.7649511,102
36752,-2.6439886,7.8265386,-1
189669,10.389824,10.586001,-1
149971,9.882912,4.0544057,57
206073,-1.8691314,26.871378,89
50020,0.39466327,8.952659,-1
149970,7.317761,9.36397,74
9620,-2.1675363,6.4618955,-1
189527,10.953788,26.265963,102
149882,6.4169106,13.89322,-1
32981,1.6670407,9.213606,-1
104915,6.3989477,10.59348,-1
189712,8.1554165,4.990816,-1
106809,-0.26057044,6.1856656,-1
131121,-7.867762,11.739024,75
150896,17.861435,8.223268,77
150892,7.226224,7.3192244,-1
25412,4.732451,10.866368,49
87244,0.5702097,12.282497,-1
14487,-0.16282469,10.830928,-1
146251,-4.9040313,3.6299925,-1
104646,-18.519691,9.486956,89
128317,-1.6142067,9.278917,-1
116459,7.8939357,10.547368,-1
89530,-1.921977,9.751688,-1
14500,-1.9035501,5.3432646,10
189808,10.29848,10.696652,17
83140,4.956769,9.180765,-1
63997,0.7394695,20.75749,-1
63955,-1.8807291,0.63409734,-1
14545,2.9686546,14.202388,-1
150910,-10.547638,6.0951586,64
83188,-4.360765,3.7912455,-1
204556,-15.953194,2.5415626,87
131137,5.1665006,6.319852,-1
203696,8.346507,14.436059,-1
104530,-0.10656459,19.602465,-1
104538,2.084581,-0.5541517,-1
116504,0.77170646,27.323263,74
64156,-4.1983256,-5.3586683,91
22320,-0.26198158,12.413749,-1
131142,17.614162,-2.1987047,63
2715,10.484297,8.899011,-1
104612,-2.2947333,6.8274097,19
27332,4.531937,2.0991366,-1
9072,-18.518772,9.488104,89
200913,8.0674925,10.98439,-1
70109,3.1720424,13.736973,-1
9773,1.8468049,12.779127,-1
122356,-4.074516,5.5100193,-1
46739,-2.718268,7.7988605,-1
22250,-7.870407,11.739603,-1
70106,6.2812138,7.470524,-1
22189,3.5268958,7.776466,-1
116291,17.000265,2.4815867,26
189716,10.480069,8.894821,-1
206885,6.00678,20.764791,80
169975,-1.5404178,10.053742,-1
157981,1.9812522,7.650908,-1
204595,9.882767,4.054419,57
193696,8.34567,14.4343605,-1
25958,-3.9944434,5.875625,-1
69934,0.9689822,3.8885338,-1
81346,15.227847,-6.1749897,102
70728,-0.23247463,-4.5647435,112
73822,7.1187434,13.707025,-1
150651,18.321749,12.455541,100
157984,-4.4458494,3.737557,-1
12067,-0.77574456,12.445519,78
150472,6.697188,-3.776671,-1
172018,-4.732492,4.4389,-1
176730,0.49444637,6.411943,-1
46975,-1.8604045,5.33911,-1
150834,-9.564492,14.011086,-1
206235,2.9951923,-1.8116325,-1
146418,20.037468,1.4204617,92
99390,-11.718099,-4.799071,91
176774,1.8464171,12.7787695,-1
9729,0.49673977,6.416892,-1
6022,4.132186,1.7559683,27
89548,2.1999073,9.371215,-1
88059,5.319612,6.548444,-1
128460,-1.1076452,7.5039167,-1
203230,-5.787545,-5.7887654,81
25969,20.775078,9.755771,92
170371,1.4138837,8.870223,36
50146,5.3540883,9.503543,-1
96615,-6.889027,10.413756,-1
83041,3.2750134,14.205792,48
116301,9.698753,10.795947,-1
166681,-5.2416987,3.4202838,-1
25911,2.7436545,10.044162,-1
188816,18.022644,-7.350153,74
5927,1.4191079,7.0607433,-1
92816,-1.5966794,11.513298,-1
48626,-8.89656,-5.886745,-1
11855,4.9542375,3.4617336,-1
148618,6.556236,7.358296,93
129875,5.250916,8.409066,-1
147678,4.4357896,8.952833,-1
200371,1.4112185,8.871992,36
158659,1.4646674,5.6448236,-1
188902,1.6743149,11.738599,-1
171941,-1.1342156,11.393168,-1
82096,4.499034,10.421353,-1
74447,6.4561715,7.8292084,-1
87732,18.15826,6.7854505,80
49341,10.446365,3.2026494,44
98733,23.5934,1.7651801,102
193023,4.131235,1.7699839,27
130001,21.504183,3.7864206,61
158666,3.6658254,-0.6150013,18
158848,3.6295192,4.7136045,23
74772,-2.0354078,6.6754484,-1
48616,-2.4826458,-1.3810419,-1
105710,0.7488254,10.787345,-1
29490,-15.953251,2.541506,87
40452,-7.091314,5.4416194,-1
115711,13.653504,3.0930421,112
74345,2.52348,3.73869,-1
48440,-7.091656,3.893835,-1
62894,-1.0429536,11.82175,-1
96152,-0.8327462,5.8746457,-1
74789,-7.6108527,5.4139395,-1
98838,8.029772,-3.2924576,84
48474,1.5519878,10.473135,-1
192992,1.8098354,2.5526824,-1
30864,6.1349864,27.367292,88
74369,-10.163147,-8.136526,89
2807,10.34889,10.702221,17
148669,-1.6920516,3.8216789,48
49425,4.542428,6.105604,-1
195875,4.4581385,5.1292634,25
62651,5.7905765,7.388458,-1
203430,-1.4670901,10.059097,-1
94150,6.1981087,10.996036,-1
49011,2.279296,29.05612,89
148143,-5.263891,3.4119327,55
9320,6.6902423,14.954915,-1
106181,0.7600469,3.054503,-1
147867,0.771707,27.32324,74
158774,3.9877405,7.8511252,-1
2974,-1.5430617,10.049274,-1
9285,6.9710784,6.8829055,-1
182018,-4.733704,4.453312,-1
166918,0.3283636,9.4735,-1
62483,-2.6941378,14.482934,-1
49069,-4.293136,15.33359,75
147868,10.446202,3.202958,44
11435,3.552782,7.166708,-1
106288,-1.9158456,5.542406,-1
147869,7.3639083,14.53311,-1
121382,-4.374182,3.30328,-1
121366,6.6985693,15.616257,-1
69667,-8.051428,17.706682,107
21252,2.8109157,7.728338,-1
147852,2.3750973,6.3717446,-1
121408,-18.518984,9.487896,89
21335,-4.0941815,12.964228,-1
74501,1.6677816,9.423886,-1
195897,13.727348,13.911157,111
48847,8.244805,22.406109,63
121448,1.7165143,15.911074,-1
115519,4.2360063,2.2072086,27
92986,-4.1796074,2.9969223,-1
181941,-1.1325388,11.395799,-1
106104,0.4035353,-13.765713,88
148291,-2.2986948,8.243169,47
48922,4.755958,5.881345,8
176321,6.691253,14.955148,-1
2999,-2.5349793,-1.4563812,62
115484,3.1632366,5.2398934,-1
115327,2.0119264,-0.46214035,-1
158754,14.251945,9.408252,32
174096,-1.8692659,26.871159,89
9234,2.9951458,-1.8125343,-1
48398,3.9922853,5.056226,-1
91825,7.74368,6.8969154,-1
98947,0.2816303,11.2107115,-1
176212,2.2088916,9.499647,-1
130616,6.1315713,13.907145,-1
96374,3.9257948,2.2375872,27
121828,4.8388214,3.603978,-1
87521,1.0600597,8.360783,-1
121789,2.9186919,7.359441,-1
158382,2.463693,3.8185596,-1
63216,6.2629695,7.1095204,-1
149596,2.0218997,10.303307,-1
196073,-14.930118,6.2666655,89
69341,21.504236,3.7863808,61
181369,2.0715647,2.3392758,-1
149585,-0.1564977,5.555706,-1
87926,-4.8647704,3.2652984,-1
74191,5.5628405,-0.02294815,-1
74870,-4.2639556,-2.5347826,-1
149581,-9.357425,-11.617062,89
9211,2.2087977,9.494621,-1
199975,-1.5461892,10.070953,-1
81565,-3.4817712,2.1323273,-1
166852,-3.8561928,5.655352,-1
105371,4.1315813,1.7681009,27
94243,-8.178561,18.09698,107
166838,-10.361454,10.060386,-1
181210,5.456128,10.0421,49
149783,8.1836195,7.867056,-1
49873,5.0436993,10.621844,-1
158211,5.3342624,0.13374664,-1
130312,6.2603006,7.7932277,-1
115988,2.7564864,8.641121,-1
105329,-4.4321713,3.6786296,-1
176621,-2.165366,6.4625297,-1
175875,4.457353,5.1279235,25
146886,2.132606,9.478312,-1
193430,-1.4676597,10.063253,-1
146928,4.069066,5.191355,-1
105360,0.20340319,-1.6370068,-1
162486,-5.521579,7.1868277,-1
166848,3.2194498,2.57024,-1
96354,0.33557665,6.6824675,-1
149550,7.251028,7.6067977,-1
89812,10.315102,-1.8055838,47
176286,6.964961,6.87989,-1
200506,-0.7053513,12.382799,-1
70329,2.0731528,-0.57101214,11
167291,3.6934695,4.597046,23
195741,-1.9782108,9.676791,39
40989,0.12571363,10.91542,-1
96293,8.44545,3.4933784,-1
62252,1.3739725,10.839924,-1
149180,-16.227076,14.50253,89
98262,1.92356,9.693432,70
115875,0.73803115,3.9280922,-1
1901,1.6867961,11.75291,-1
63049,-2.9232366,-0.26439735,-1
1815,0.7717042,27.323215,74
189302,14.355836,4.6419625,86
192928,1.4187882,7.0606627,-1
129610,-0.98865545,5.990564,-1
121694,-5.453831,16.17745,-1
11898,-0.9860109,10.721275,-1
63090,-0.01811509,10.040759,82
170506,-0.7019415,12.377467,-1
30894,4.6910377,9.625849,37
14975,-1.6069635,5.520745,-1
175897,14.336398,-0.6999106,111
166889,6.787816,4.1245217,-1
69923,2.7922254,-0.5008095,-1
181416,10.230361,10.646991,17
88180,0.5590924,15.244198,93
92781,13.433819,16.725561,65
47997,-17.534388,11.477394,89
193230,-5.7875867,-5.7888365,81
115840,17.001045,2.4810922,26
176235,2.9956224,-1.8125858,-1
200000,-2.5352135,-1.456904,62
29524,1.3686006,9.1593275,-1
37085,6.165517,8.06881,-1
162931,10.578544,3.062029,44
39877,6.2437563,4.4743075,-1
105610,7.892312,8.383059,-1
40194,2.4944205,10.048433,-1
105635,4.8150077,7.0597105,43
67200,7.284358,15.290343,-1
151084,-5.5485377,7.1387415,-1
66171,6.1784806,13.914122,-1
67759,6.3157053,11.09545,-1
44274,-1.2808379,1.3220216,-1
24612,-2.7188032,7.8023195,-1
194595,9.882717,4.054409,57
44293,1.3825145,9.632384,-1
201941,-1.134654,11.393182,-1
192018,-4.7379766,4.451257,-1
66216,3.0975626,4.902996,-1
168641,-0.28990933,5.3892517,-1
72366,2.1045916,3.7441556,-1
194096,-2.0415046,-12.329968,89
191080,-0.9223178,5.9370294,-1
153870,0.29995325,10.763867,-1
23574,-5.050736,10.757193,-1
118040,-15.953205,2.5415595,87
93272,4.360738,12.037243,-1
119151,0.05367414,0.8433306,-1
156167,10.951416,26.268583,102
32025,9.049148,16.359554,95
44257,-0.5490974,11.477413,-1
153983,-15.210098,11.7428255,89
177869,5.8481855,2.216401,15
119074,0.40236586,7.0356255,-1
86201,1.5830188,2.9527087,-1
13326,2.475782,2.3300726,-1
178902,1.6875753,11.751664,-1
191210,5.459022,10.042908,49
202018,-4.734533,4.442177,-1
125450,6.2001467,10.98739,1
44131,1.306187,1.551843,-1
97421,-4.2285657,11.2364435,-1
30071,-3.565047,1.2907627,-1
171080,-0.9210594,5.9417315,-1
72235,2.4542365,4.998827,-1
154067,-9.912302,16.112715,-1
2546,3.909957,1.7742007,-1
194556,-15.953044,2.5415502,87
102331,15.587049,11.2888775,97
92526,4.6784806,-13.773908,61
26814,2.2002137,5.6517453,-1
125561,9.604058,0.25839972,70
38425,4.9694967,8.997522,-1
118004,5.7945485,2.136024,-1
72417,3.2089717,4.7100477,-1
71497,-5.5238285,7.112615,-1
161047,5.9327183,6.859631,-1
97836,4.875245,10.110093,-1
44668,-1.3520943,11.393742,-1
10309,-4.0986004,4.038181,-1
102895,0.073695384,4.83627,-1
190913,8.066465,10.984841,-1
153375,-7.153131,8.260428,-1
102968,5.271722,6.4172196,-1
102969,10.309935,-1.8005496,47
24760,-3.7967722,2.955498,-1
103010,9.57144,10.579369,-1
2301,14.334804,4.6202736,86
126149,4.135789,9.579064,-1
103028,6.528369,6.8020563,-1
32200,5.443982,0.030710207,-1
103032,-0.43914565,10.26085,-1
32201,-0.52482116,11.590553,-1
30327,2.9276776,3.9595535,-1
126201,-0.27020812,12.41981,-1
86428,-6.7978125,3.8034434,-1
125899,-16.799732,17.565233,89
117832,-4.0758147,3.7096798,-1
206730,0.4953763,6.411942,-1
160290,10.16216,10.690009,-1
13463,-15.399335,8.500573,89
10363,2.9557989,11.61523,-1
4368,2.068948,2.3765583,-1
71403,0.8014865,4.0919623,-1
97809,-3.663011,2.884207,-1
67900,-11.743391,-4.773423,91
153645,14.3372965,9.573236,32
153615,5.13921,22.881468,-1
67919,-5.552094,7.116166,-1
160288,3.2505407,14.138205,-1
72473,2.2731411,2.1580906,-1
72496,10.262694,10.29677,17
102760,3.422534,2.371178,-1
179302,14.353633,4.6386585,86
39031,12.722098,6.639903,66
4415,10.244175,10.652074,17
84654,4.6893644,9.624612,37
153529,-4.0199776,-11.398636,89
86365,0.90363145,6.814246,-1
160908,2.9720306,-9.59888,84
119056,-5.5603423,7.1324296,-1
122382,1.6231114,10.75561,-1
290,3.705034,4.6192546,23
160523,18.658741,20.229553,88
85591,6.4801264,7.133422,-1
43458,0.7396849,20.756548,-1
38793,-4.038408,5.7431273,29
194336,2.8565233,0.9391571,-1
97605,-1.6162422,16.601103,59
160512,2.6907482,5.003717,33
101285,4.7643056,6.202966,-1
154813,-15.353398,11.479592,89
67372,-3.8261228,3.5656352,-1
43582,-0.89991593,6.032995,-1
43583,2.9065797,1.0427758,-1
31673,3.7611015,19.329657,-1
66928,15.20115,13.782881,96
154788,-2.1722858,9.419334,-1
124738,0.07222349,4.838085,-1
194358,8.437175,3.3777456,-1
124750,15.328052,-8.818072,74
168902,1.6884545,11.750867,-1
155496,-4.315441,-2.6296604,-1
31760,-2.914052,14.765212,-1
124296,2.0137892,-0.59818643,-1
71856,2.1390998,3.011374,-1
155303,-4.501591,3.818592,-1
178343,-0.45704827,12.580965,-1
31697,2.9927313,9.867048,-1
155223,1.1712683,11.7471,-1
178362,22.362177,7.550036,74
85766,2.920282,11.693048,-1
3912,8.066997,10.98514,-1
204096,-4.019996,-11.398647,89
170913,8.067817,10.98607,-1
71774,0.06652262,4.8041725,-1
67109,-0.76299775,11.674127,-1
67298,4.6642027,9.0792885,-1
85644,6.3722157,4.5435467,-1
24143,6.7140536,-10.401517,74
124549,6.2518797,16.138039,-1
12983,2.1739655,8.982176,-1
43359,8.229641,15.014186,-1
160656,-0.7239644,11.348679,-1
194317,15.772299,13.737086,96
88749,6.811741,5.6797805,-1
178641,-0.2866067,5.385482,-1
43676,16.487463,4.698995,80
4209,5.46106,10.042677,49
124816,6.1346264,27.367811,88
13207,0.45515996,7.469615,-1
13209,-6.746387,1.9923394,-1
23889,-5.6393547,8.840233,-1
191369,2.100098,2.3387542,-1
102070,1.3592676,6.7449965,-1
88866,-1.8633565,0.6220764,-1
118292,14.35745,4.64211,86
154328,1.3524995,7.8716507,-1
191941,-1.1369033,11.391008,-1
86049,-5.787564,-5.7888794,81
168816,22.36225,7.5500255,74
38521,8.057519,7.9099054,-1
71547,6.4650793,7.257748,-1
178816,18.022636,-7.3502,74
154301,2.9964569,2.8290608,-1
97475,4.533432,3.02933,-1
2526,13.8081255,21.67725,102
38512,-4.22517,3.1275082,-1
72176,-4.285708,12.494091,-1
86081,5.7439423,7.4227366,-1
154242,1.43789,1.6194364,20
160808,2.441055,10.152117,70
160427,-16.259554,14.468987,89
125132,2.601971,9.413662,-1
155776,1.0675457,10.608798,-1
42992,5.38314,0.013066596,-1
101831,22.145382,0.67783576,89
101832,-5.050084,10.75716,-1
42949,2.9461215,0.96107507,-1
67426,-2.7177706,8.515427,-1
4079,-0.9323961,5.9407096,-1
71630,2.0015697,0.64998,-1
67477,1.6526642,7.791191,-1
154553,2.9158728,6.279809,-1
169302,14.334324,4.619865,86
10590,6.3448753,4.6456456,34
101078,2.361639,6.3541846,-1
66717,1.7319382,2.4928052,-1
206621,-2.1653395,6.458937,-1
43768,6.194954,10.959102,-1
160431,1.836132,2.5262272,-1
191416,10.232486,10.647777,17
97727,2.1043317,7.4999385,-1
24452,4.7368984,3.5713558,-1
72703,4.0157285,9.511205,-1
196212,2.212967,9.499233,-1
126238,-5.091862,10.709179,-1
68495,2.860348,6.3229723,-1
71004,2.8064847,14.258333,48
151834,-7.1621037,3.768783,-1
171416,10.232865,10.647383,17
73246,-3.4482586,-6.1611733,-1
2668,10.393408,10.586476,-1
151812,4.149571,14.290247,-1
203023,4.1353517,1.7693785,27
119663,20.037493,1.4203812,92
127434,4.350977,2.1451075,-1
151775,13.808265,21.677288,102
32533,-3.1525242,1.6893125,-1
68466,-2.2834082,9.723293,-1
169808,10.343858,10.712561,17
64633,-1.2926105,9.602885,-1
174595,9.882689,4.0543823,57
96834,3.2065465,6.4141498,-1
12308,-2.0571096,9.62768,-1
161848,10.201488,10.660716,17
159896,5.1702385,6.3871446,-1
4940,-1.1383771,11.395638,-1
174556,-15.953284,2.5414608,87
127306,-16.24123,14.458478,-1
202992,1.815493,2.5309744,-1
157243,-16.25958,14.469066,89
190371,1.3944716,8.881748,36
179975,-1.5518514,10.073536,-1
83965,-12.528736,12.836469,111
14009,4.8296676,10.494491,-1
127046,2.1958625,10.102972,-1
180000,-2.5352602,-1.4570194,62
22817,1.594534,8.811891,-1
93775,2.9141858,7.432091,-1
161588,-8.319564,10.612368,-1
161645,-16.260101,14.469098,89
201210,5.462228,10.04266,49
100017,0.9621171,7.3679395,-1
169716,10.493329,8.905976,-1
100007,6.209123,4.5272813,-1
96954,1.6796981,7.2658396,-1
64909,7.8005643,13.713706,-1
96952,1.2155967,3.1692367,-1
12334,12.250729,-8.276514,92
119610,-4.1221995,3.0683885,-1
64869,1.6576089,9.302524,-1
73350,3.054767,11.603995,-1
93641,0.4817729,7.1535516,-1
151624,2.974719,14.16733,48
30478,6.1376247,27.365868,88
189975,-1.555203,10.070067,-1
206286,6.970267,6.8822966,-1
180506,-0.7068116,12.383044,-1
70832,2.9279099,14.299673,-1
99624,5.6764107,14.235478,-1
41108,0.10791786,5.6378098,-1
104362,-0.26222998,12.01176,-1
175741,-1.9776361,9.678352,39
151271,8.183823,7.8677096,-1
29739,-2.4633062,12.438991,46
122431,4.711755,1.8314489,27
128089,16.897362,15.214542,89
46574,0.32867894,9.48246,-1
176885,6.0068636,20.764734,80
167869,5.86732,2.2355618,15
22383,-7.279269,8.1971,6
22371,5.8504333,6.434962,-1
2711,8.155549,4.990898,-1
83307,1.708313,6.5176826,-1
116595,2.6386523,4.6675797,-1
5017,-4.7359805,4.443954,-1
46428,2.9835484,9.903835,-1
127984,4.4706764,5.1233315,25
32588,2.3868337,8.274917,-1
201080,-0.878989,5.901572,-1
27233,9.042935,1.8116868,85
22575,4.2697415,3.17246,-1
3370,1.4116633,8.867486,36
85758,0.26302737,11.383766,-1
159888,-6.4463253,5.6072717,-1
41246,-1.315153,9.487183,-1
99719,-0.038530756,5.668792,-1
11165,2.8221223,9.723681,-1
206321,6.6912107,14.955257,-1
88290,4.5190687,9.889414,-1
9884,6.0068765,20.764849,80
122614,-4.587849,12.764416,-1
41225,2.1479778,3.6398752,-1
46348,20.754234,-3.8040102,88
22520,6.400007,10.998805,-1
151464,3.6871288,8.112399,-1
190000,-2.5353513,-1.4572214,62
87054,-10.272238,-1.685648,77
151437,-4.3209667,3.6070392,-1
65061,16.487432,4.699013,80
201369,2.0870652,2.3558054,-1
171369,2.0877824,2.3632238,-1
152908,0.5745052,6.962364,-1
177468,-2.6193342,4.1622367,-1
169547,3.9117558,1.7503031,-1
65533,15.227635,-6.174795,102
117460,4.9664207,9.187348,-1
65528,-15.35346,11.479583,89
160138,0.34781992,10.936954,-1
97157,0.17794423,8.817301,-1
179669,10.394441,10.583718,-1
92206,0.45959362,7.396368,-1
103269,-6.1585555,12.635444,-1
152810,9.562491,0.37589285,-1
84293,-1.1082993,18.982548,83
204317,15.772167,13.737078,96
152795,-0.6804721,11.954164,78
179712,8.155773,4.9906516,-1
100395,-11.239425,8.43159,-1
119448,5.0913467,18.335062,51
179716,10.492477,8.906598,-1
89167,10.176063,10.652838,-1
45300,-3.5855744,1.9780912,-1
169527,9.865219,-7.619748,102
156694,-8.912324,-5.901688,110
160189,9.695504,-4.5950003,38
119345,7.672638,15.547368,-1
171210,5.461638,10.043136,49
72721,-0.9909956,14.922933,73
97214,6.473114,4.692138,34
161221,8.837086,-12.208428,89
161235,2.4312997,6.4402204,-1
156538,2.7989264,5.3669295,-1
156549,-9.357399,-11.616986,89
153077,2.964266,11.436586,-1
179527,13.802849,21.677225,102
97198,-0.4648715,2.5436459,-1
38130,1.6685778,16.353947,35
13706,3.5010562,14.402934,-1
84391,2.1530411,9.781643,-1
68041,-4.4803596,12.827467,-1
179547,3.9037912,1.7593852,-1
126408,2.1972814,1.9757215,-1
68045,-3.5884528,1.9927249,-1
126425,-4.7607026,3.2882016,-1
24904,10.233067,11.006089,-1
100356,6.385179,13.828069,-1
152710,-16.734814,7.1803837,89
201416,10.252426,10.655085,17
73033,0.19501601,0.724072,14
68330,1.7587041,9.113618,-1
177291,3.72121,4.6088495,23
10086,4.678499,-13.773905,61
157111,-13.63193,15.598021,90
190506,-0.716897,12.3833,-1
202928,1.4196697,7.0551815,-1
152357,-4.170001,5.8153987,-1
126930,5.4393997,10.0341425,-1
84132,7.6907063,14.399258,-1
37972,3.7096827,-0.6013336,-1
39273,6.250741,16.139565,-1
169669,10.393951,10.580753,-1
152259,1.3736974,10.956273,71
169712,8.156055,4.9905806,-1
160026,4.5569987,9.852441,-1
204358,8.438756,3.3807373,-1
100032,-6.103994,12.592046,67
71111,3.985637,7.8459544,-1
92148,3.4436514,7.300555,-1
206774,1.8457469,12.778495,-1
168343,-0.45596504,12.582938,-1
24930,0.77170086,27.323189,74
72921,-5.517283,6.8806605,-1
168362,6.7140675,-10.40152,74
161425,0.6739134,3.1458027,-1
39192,-5.9530015,-1.7909033,-1
156848,-0.7109964,10.376403,-1
93705,1.4130918,12.169592,-1
86623,-5.687497,7.8170323,-1
123138,2.9087229,6.304177,-1
204336,2.854391,0.9372891,-1
45594,2.5859218,9.887913,70
65271,6.1373878,27.365881,88
126765,-16.259605,14.469279,89
32321,17.614458,-2.1986125,63
179808,10.323719,10.715189,17
3505,-0.71267205,12.381724,-1
86686,6.23013,6.65331,-1
467,-2.6203918,4.161806,-1
65217,0.2906649,3.6048677,-1
180371,1.412211,8.871092,36
1361,22.362371,7.5500503,74
144329,-6.861035,10.447681,95
91483,2.7279227,9.691458,-1
144146,5.674943,2.0766835,-1
137860,-3.9952948,10.321691,-1
137886,6.2341037,16.090223,-1
95861,10.066427,10.82472,-1
134873,2.3693385,6.345993,-1
53873,-4.2931137,12.50465,31
58885,3.0961964,1.805959,-1
107906,0.89156604,7.351045,-1
109471,-6.205738,12.678187,67
34716,6.3275776,4.5254703,-1
79294,3.1545968,5.156382,-1
141649,2.0564005,1.993233,-1
28829,7.29783,7.067109,-1
173696,8.347943,14.434257,-1
145007,0.9911738,11.765791,-1
79926,-2.0045776,6.5333457,19
165406,-3.0425718,10.817818,58
79277,6.2761645,11.047066,-1
53911,0.07874572,5.331882,-1
60990,3.5525985,14.131893,-1
20111,0.9766905,4.972528,-1
138886,9.760333,-4.653351,38
198641,-0.29246676,5.386825,-1
90195,0.4041894,7.023041,-1
163620,0.08877504,4.7951016,-1
144424,9.666781,10.681432,-1
136829,15.610962,6.3253117,52
134969,15.528178,24.691793,88
134970,-0.36632046,7.5716405,2
58916,-2.5412202,18.03065,101
144134,2.7242928,3.325105,-1
141714,-1.5630826,10.309254,-1
53839,3.1683497,9.842551,-1
8740,-1.9776685,9.678718,39
50401,-4.5308704,3.8247635,-1
199302,14.334391,4.6198487,86
187291,3.7124674,4.6109943,23
60670,-7.22416,4.2770786,-1
139035,14.251568,9.40996,32
173430,-1.4363345,10.042275,-1
95166,12.395867,8.97288,32
80400,6.191911,4.50813,-1
184358,8.431591,3.3612738,-1
79424,-2.3063228,8.252736,47
59022,1.3764161,2.6859562,-1
79419,-3.2844117,1.275792,30
53655,-4.839158,10.477538,-1
114010,3.4480104,4.542161,-1
6429,-1.4625795,10.057394,-1
144078,10.446204,3.2029333,44
80474,-15.95332,2.5414171,87
59001,0.66575515,4.9792814,-1
35487,1.0226706,3.3561552,-1
94449,10.663531,16.175709,-1
51858,4.0344777,5.7102566,-1
34637,3.5082555,14.412505,48
141786,1.9463418,12.617289,103
134771,-5.18023,22.654299,102
53815,20.03911,1.4206263,92
1640,-0.2943723,5.3865,-1
19094,0.40987873,7.0352106,-1
183430,-1.4675714,10.057758,-1
58798,-6.0683565,-2.7786217,86
76703,5.0378113,-0.14440398,24
184556,-15.953337,2.5413783,87
7095,-9.797215,22.510746,89
107633,7.7229753,24.306023,102
15880,5.3330836,0.032683346,-1
36357,0.18982688,8.537235,-1
90859,0.9591042,7.3052197,-1
109717,-8.1715355,13.620014,-1
172992,1.8067342,2.5559638,-1
18020,3.437991,1.1907378,-1
57619,9.742028,6.2040753,-1
107624,12.552168,18.331236,105
56614,3.9701807,2.1088629,-1
78578,-1.1078593,11.949487,78
8896,13.727267,13.911214,111
91513,3.0879352,-0.3135291,-1
197468,-2.6225705,4.1592307,-1
112597,20.03843,1.4208103,92
112594,-17.53456,11.477243,89
15852,1.6244189,10.596691,71
90173,2.9521043,-0.7735023,-1
56148,-8.178587,18.097185,107
135500,0.6606609,10.503618,-1
91515,13.411005,-0.08251832,-1
54106,9.882734,4.0542936,57
77289,14.497627,-1.0539616,111
35834,6.198576,10.988539,-1
112044,17.861605,8.22332,77
80806,-4.00852,5.523712,-1
138753,2.4166727,9.292023,-1
199527,-5.180214,22.654322,102
141497,1.7476844,9.673889,-1
55008,-7.2113657,3.788704,-1
1342,-0.44831723,12.585978,-1
91149,12.551169,18.332603,105
19019,-6.951831,5.1778517,-1
112717,0.07385639,9.483352,-1
135089,2.6374946,2.6662848,-1
